"Maint Activity Name","Equip Pool Name","Asset Id","Item Desc","Location","Maintenance Schedule Id","Plan ID","Plan Name","Plan Desc","Plan Type Cd","Occurrence Cd","Last Maint Dt","Recurring Method Cd","Total Util Qty","Schedule Method","Last Util Qty","Utilization Measure Cd","Next Maint Date","Schedule Date","ACC","Acq Pgm Desc","Acq Pgm Name","APO Name","Asset Sts Cd","Before Util Qty","Central Maint Schedule Flag","Current Meter Reading","Custodian Name","Custodian Nbr","Data Code","Days Before Sched Qty","DOD Serial Nbr","Due Date","Equip Grp Cd","Extended Due Date","Frequency Cd","Include Weekend","Interval","Issue Date","LIN/TAMCN","Maint Acty Desc","Maint Loc","Maint Team Desc","Maint Team Id","Mfr Model Nbr","Mfr Name","Mfr Part Nbr","Next Util Qty","Not In Use","Owning UIC","Priority Cd","Rescission Date","Sched Effective Dt","Serial Nbr","Stock Nbr","Suspend Until Dt","Suspend Util Qty","Type Dsg Desc","Type Dsg Group Cd","Type Dsg Name","UII","Util Qty Frequency","Util Svc Life","Vehicle Grp Cd","Vehicle Type Cd","Waiver","Estbd By","Estbd Date Time","Last Updtd By","Last Tran Date Time"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08543","LOADER,SCOOP TYPE","MINOT AFB","","","","","","","","","2872.000","","","H - Hours","","","O - Construction Equipment","","","TROY SENGER","U - In Use","","","2872.00","LRS VEHICLE MGT FLT","441VV-MTEG","","","","","NG - Loaders","","","","","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","853","MELROE","","","","FFDYM0","","","","512815976","3805012575636","","","","","","LDN003670000955722","","8000.00","","","","","","",""
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08544","LOADER,SCOOP TYPE","MINOT AFB","","","","","","","","","1577.000","","","H - Hours","","","O - Construction Equipment","","","TROY SENGER","U - In Use","","","1577.00","LRS VEHICLE MGT FLT","441VV-MTEG","","","","","NG - Loaders","","","","","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","773","MELROE","","","","FFDYM0","","","","509646998","3805012575636","","","","","","LDN003670000955723","","8000.00","","","","","","",""
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08567","LOADER,SCOOP TYPE","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","04/15/2026      ","XD","1180.000","LM","1180.00","H - Hours","04/15/2027      ","","O - Construction Equipment","","","TROY SENGER","U - In Use","","NO","1180.00","RIVET MILE","441VV-MTMU","","42","","","NG - Loaders","","M","NO","12","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","S300","BOBCAT","","","NO","FFDYM0","5 - Routine I - 5 days","","","525023609","3805012575636","","","","","","LDN003670000955745","","8000.00","","","False","GSHONKA","3/22/2023 10:20:05 AM","UNKNOWN","4/15/2026 2:23:52 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08567","LOADER,SCOOP TYPE","MINOT AFB","DF-VEHS5 LRS MINOT259697","35AE","INSP/ HYDRAULIC SYSTEM  #VSCOS","INSPECTION PERIODIC/ HYDRAULIC SYSTEM SPECIAL PURPOSE ASSEMBLIES, IAW TO 36-1-191, TABLE 3-2, ITEM 5, PARA 3.13.13/ PARA 3.17.3","PREV","R","11/20/2023      ","XD","1180.000","LM","1094.00","H - Hours","11/20/2026      ","","O - Construction Equipment","","","TROY SENGER","U - In Use","50","NO","1180.00","RIVET MILE","441VV-MTMU","","42","","","NG - Loaders","","M","NO","36","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","S300","BOBCAT","","4694.00","NO","FFDYM0","5 - Routine I - 5 days","","","525023609","3805012575636","","","","","","LDN003670000955745","3600","8000.00","","","False","GSHONKA","3/22/2023 10:45:49 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:41 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08567","LOADER,SCOOP TYPE","MINOT AFB","DF-VEHS5 LRS MINOT292746","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","01/28/2026      ","XD","1180.000","LM","1160.00","H - Hours","01/28/2027      ","","O - Construction Equipment","","","TROY SENGER","U - In Use","20","NO","1180.00","RIVET MILE","441VV-MTMU","","","","","NG - Loaders","","M","NO","12","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","S300","BOBCAT","","1510.00","NO","FFDYM0","5 - Routine I - 5 days","","","525023609","3805012575636","","","","","","LDN003670000955745","350","8000.00","","","False","LTANG","8/5/2024 9:18:11 AM","UNKNOWN","1/28/2026 4:45:23 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08567","LOADER,SCOOP TYPE","MINOT AFB","DF-VEHS5 LRS MINOT294497","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","04/28/2025      ","XD","1180.000","LM","1129.00","H - Hours","04/28/2028      ","","O - Construction Equipment","","","TROY SENGER","U - In Use","15","NO","1180.00","RIVET MILE","441VV-MTMU","","15","","","NG - Loaders","","M","NO","36","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","S300","BOBCAT","","2179.00","NO","FFDYM0","5 - Routine I - 5 days","","","525023609","3805012575636","","","","","","LDN003670000955745","1050","8000.00","","","False","LTANG","4/29/2025 10:37:21 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:52 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF23D08567","LOADER,SCOOP TYPE","MINOT AFB","DF-VEHS5 LRS MINOT297307","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","01/28/2026      ","XD","1180.000","LM","1160.00","H - Hours","01/28/2027      ","","O - Construction Equipment","","","TROY SENGER","U - In Use","20","NO","1180.00","RIVET MILE","441VV-MTMU","","20","","","NG - Loaders","","M","NO","12","","D630","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","S300","BOBCAT","","1510.00","NO","FFDYM0","5 - Routine I - 5 days","","","525023609","3805012575636","","","","","","LDN003670000955745","350","8000.00","","","False","LTANG","2/7/2025 4:59:00 PM","UNKNOWN","1/28/2026 4:45:26 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF24B00319","TRUCK,CARRYALL","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","03/31/2026      ","XD","4974.000","LM","4066.00","M - Miles","03/31/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","4974.00","LRS GROUND TRANSPORTATION","441VV-MTEP","","42","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B192","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","Minot AFB","","","EXPRESS 3500","CHEVROLET","APPROX GVWR 9600, MD-VAN(PASSENGER)","","NO","FFDYM0","5 - Routine I - 5 days","","","1GAZGNFPXS1145363","2320016636738","","","","","","LDN003670001707543","","200000.00","0360 - ","125 - MD Van (Passenger)","False","LTANG","3/27/2025 4:25:46 PM","UNKNOWN","3/31/2026 2:04:58 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF24B00319","TRUCK,CARRYALL","MINOT AFB","DF-VEHS5 LRS MINOT260174","02AE","SPARK PLUGS #VSCOS","IGNITION SYSTEM/ SPARK PLUGS","MANT","R","","XU","4974.000","","0.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","4974.00","LRS GROUND TRANSPORTATION","441VV-MTEP","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B192","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","Minot AFB","","","EXPRESS 3500","CHEVROLET","APPROX GVWR 9600, MD-VAN(PASSENGER)","97501.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GAZGNFPXS1145363","2320016636738","","","","","","LDN003670001707543","97500","200000.00","0360 - ","125 - MD Van (Passenger)","False","LTANG","3/27/2025 4:42:17 PM","UNKNOWN","3/27/2025 7:21:30 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF24B00319","TRUCK,CARRYALL","MINOT AFB","DF-VEHS5 LRS MINOT281324","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","","XU","4974.000","","0.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","4974.00","LRS GROUND TRANSPORTATION","441VV-MTEP","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B192","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","Minot AFB","","","EXPRESS 3500","CHEVROLET","APPROX GVWR 9600, MD-VAN(PASSENGER)","45001.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GAZGNFPXS1145363","2320016636738","","","","","","LDN003670001707543","45000","200000.00","0360 - ","125 - MD Van (Passenger)","False","LTANG","3/27/2025 4:39:20 PM","UNKNOWN","3/27/2025 7:21:30 PM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF24B00319","TRUCK,CARRYALL","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","03/03/2026      ","XD","4974.000","LM","3722.00","M - Miles","03/03/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","4974.00","LRS GROUND TRANSPORTATION","441VV-MTEP","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B192","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","Minot AFB","","","EXPRESS 3500","CHEVROLET","APPROX GVWR 9600, MD-VAN(PASSENGER)","8722.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GAZGNFPXS1145363","2320016636738","","","","","","LDN003670001707543","5000","200000.00","0360 - ","125 - MD Van (Passenger)","False","LTANG","3/27/2025 4:38:11 PM","UNKNOWN","3/3/2026 9:27:00 AM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF24B00319","TRUCK,CARRYALL","MINOT AFB","DF-VEHS5 LRS MINOT294490","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","03/03/2026      ","XD","4974.000","LM","3722.00","M - Miles","03/03/2029      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","50","NO","4974.00","LRS GROUND TRANSPORTATION","441VV-MTEP","","15","","","VL - Passenger Carrying Vehicles","","M","NO","36","","B192","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","Minot AFB","","","EXPRESS 3500","CHEVROLET","APPROX GVWR 9600, MD-VAN(PASSENGER)","18722.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GAZGNFPXS1145363","2320016636738","","","","","","LDN003670001707543","15000","200000.00","0360 - ","125 - MD Van (Passenger)","False","LTANG","3/27/2025 4:38:26 PM","UNKNOWN","3/3/2026 9:26:58 AM"
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF99L00138","TRUCK,UTILITY","MINOT AFB","","","","","","","","","51943.000","","","M - Miles","","","T - Other Equip","","","TROY SENGER","U - In Use","","","26310.00","LRS VEHICLE MGT FLT","441VV-MTEG","","","","","QY - Miscellaneous Support Equipment: Group QY","","","","","","L532","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","M1116","AM GENERAL","","","","FFDYM0","","","","181530","2320014187400","","","","","","D1TZJ429K25","","200000.00","","","","","","",""
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF99L00146","TRUCK,UTILITY","MINOT AFB","","","","","","","","","134143.000","","","M - Miles","","","T - Other Equip","","","TROY SENGER","U - In Use","","","34144.00","LRS VEHICLE MGT FLT","441VV-MTEG","","","","","QY - Miscellaneous Support Equipment: Group QY","","","","","","L532","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","M1116","AM GENERAL","","","","FFDYM0","","","","181538","2320014187400","","","","","","D1TZJ429GDV","","200000.00","","","","","","",""
"5 LRS MINOT","EG - LRS VEHICLE MGT","AF99L00156","TRUCK,UTILITY","MINOT AFB","","","","","","","","","112441.000","","","M - Miles","","","T - Other Equip","","","TROY SENGER","U - In Use","","","12442.00","LRS VEHICLE MGT FLT","441VV-MTEG","","","","","QY - Miscellaneous Support Equipment: Group QY","","","","","","L532","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","M1116","AM GENERAL","","","","FFDYM0","","","","181521","2320014187400","","","","","","D1TZJ429T7C","","200000.00","","","","","","",""
"5 LRS MINOT","EG - LRS VEHICLE MGT","G422397X","TRUCK, CARGO, (LEASE)","MINOT AFB","","","","","","","","","41375.000","","","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","","41375.00","CES HOUSING FLT","441VV-MTJG","","","","","VL - Passenger Carrying Vehicles","","","","","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","","","FFDYM0","","","","1FTMF1CB5LKF05575","2320B20441","","","","","","LDN003670001255229","","200000.00","0204 - LD Pickup 4x2 Comm Lease","110 - LD Pickup 4x2","","","","",""
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B01109","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","12/02/2025      ","XD","13756.000","LM","13538.00","M - Miles","12/02/2026      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","13756.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","42","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","","NO","FFDYM0","5 - Routine I - 5 days","","","1FTPF12V98KD35754","2320009650623","","","","","","D1TZJ429H0G","","200000.00","0104 - LD Pickup 4x2 Owned","110 - LD Pickup 4x2","False","GSHONKA","3/14/2023 2:35:20 PM","EPAUL","12/4/2025 12:38:02 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B01109","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260172","02AE","SPARK PLUGS #VSCOS","IGNITION SYSTEM/ SPARK PLUGS","MANT","R","","XU","13756.000","","1.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","13756.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","60001.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FTPF12V98KD35754","2320009650623","","","","","","D1TZJ429H0G","60000","200000.00","0104 - LD Pickup 4x2 Owned","110 - LD Pickup 4x2","False","GSHONKA","3/14/2023 3:08:48 PM","GSHONKA","3/14/2023 3:08:48 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B01109","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT281323","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","","XU","13756.000","","9511.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","13756.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","39511.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FTPF12V98KD35754","2320009650623","","","","","","D1TZJ429H0G","30000","200000.00","0104 - LD Pickup 4x2 Owned","110 - LD Pickup 4x2","False","KDAVIS","11/2/2023 11:18:48 AM","KDAVIS","11/2/2023 11:18:48 AM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B01109","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","12/02/2025      ","XD","13756.000","LM","13538.00","M - Miles","12/02/2026      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","13756.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","18538.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FTPF12V98KD35754","2320009650623","","","","","","D1TZJ429H0G","5000","200000.00","0104 - LD Pickup 4x2 Owned","110 - LD Pickup 4x2","False","LTANG","10/9/2024 9:15:20 AM","EPAUL","12/4/2025 12:38:03 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B01109","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT294490","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","04/11/2024      ","XD","13756.000","LM","12965.00","M - Miles","04/11/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","50","NO","13756.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","15","","","VL - Passenger Carrying Vehicles","","M","NO","36","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","27965.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FTPF12V98KD35754","2320009650623","","","","","","D1TZJ429H0G","15000","200000.00","0104 - LD Pickup 4x2 Owned","110 - LD Pickup 4x2","False","JNICKEL","9/15/2024 11:26:56 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:47 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B01109","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT296899","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","12/02/2025      ","XD","13756.000","LM","13538.00","M - Miles","12/02/2026      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","13756.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B204","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","F150","FORD","APPROX GVWR 6220, LD-PICKUP 4X2","18538.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FTPF12V98KD35754","2320009650623","","","","","","D1TZJ429H0G","5000","200000.00","0104 - LD Pickup 4x2 Owned","110 - LD Pickup 4x2","False","LTANG","12/2/2025 6:03:46 PM","UNKNOWN","12/4/2025 3:39:33 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B03241","TRUCK,STAKE","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","01/14/2026      ","XD","12298.000","LM","12117.00","M - Miles","01/14/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","12298.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","42","","","VI - Trucks, Stake","","M","NO","12","","B265","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","","NO","FFDYM0","5 - Routine I - 5 days","","","1GBJC34698E196339","2320012507367","","","","","","D1TZJ429RW0","","200000.00","0113 - MD Other Owned","121 - MD Other","False","GSHONKA","3/17/2023 4:48:17 PM","UNKNOWN","1/14/2026 12:26:53 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B03241","TRUCK,STAKE","MINOT AFB","DF-VEHS5 LRS MINOT281322","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","","XU","12298.000","","11108.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","12298.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VI - Trucks, Stake","","","NO","","","B265","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","36108.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GBJC34698E196339","2320012507367","","","","","","D1TZJ429RW0","25000","200000.00","0113 - MD Other Owned","121 - MD Other","False","KDAVIS","12/29/2023 12:36:17 PM","KDAVIS","12/29/2023 12:36:17 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B03241","TRUCK,STAKE","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","01/14/2026      ","XD","12298.000","LM","12117.00","M - Miles","01/14/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","12298.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VI - Trucks, Stake","","M","NO","12","","B265","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","17117.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GBJC34698E196339","2320012507367","","","","","","D1TZJ429RW0","5000","200000.00","0113 - MD Other Owned","121 - MD Other","False","LTANG","10/10/2024 8:31:10 AM","UNKNOWN","1/14/2026 12:26:54 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B03241","TRUCK,STAKE","MINOT AFB","DF-VEHS5 LRS MINOT294490","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","10/09/2024      ","XD","12298.000","LM","11491.00","M - Miles","10/09/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","50","NO","12298.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","15","","","VI - Trucks, Stake","","M","NO","36","","B265","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","26491.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GBJC34698E196339","2320012507367","","","","","","D1TZJ429RW0","15000","200000.00","0113 - MD Other Owned","121 - MD Other","False","JNICKEL","9/15/2024 12:52:46 PM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:47 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF08B03241","TRUCK,STAKE","MINOT AFB","DF-VEHS5 LRS MINOT296899","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","01/14/2026      ","XD","12298.000","LM","12117.00","M - Miles","01/14/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","12298.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","","","","VI - Trucks, Stake","","M","NO","12","","B265","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","17117.00","NO","FFDYM0","5 - Routine I - 5 days","","","1GBJC34698E196339","2320012507367","","","","","","D1TZJ429RW0","5000","200000.00","0113 - MD Other Owned","121 - MD Other","False","LTANG","1/14/2026 9:01:16 AM","LTANG","1/14/2026 9:01:16 AM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF09E00047","TRUCK,LIFT,FORK","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","02/02/2026      ","XD","774.400","LM","242.00","H - Hours","02/02/2027      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","34.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","42","","","PB - Trucks, Forklift Electric","","M","NO","12","","E851","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","FKLF 4K","DREXEL","","","NO","FFDYM0","5 - Routine I - 5 days","","","SE901E85813","3930010631046","","","","","","D1TZJ429T7N","","800.00","","","False","GSHONKA","3/22/2023 2:10:19 PM","UNKNOWN","2/21/2026 5:15:56 PM"
"5 LRS MINOT","EJ - LRS MATERIEL MG","AF09E00047","TRUCK,LIFT,FORK","MINOT AFB","DF-VEHS5 LRS MINOT259697","35AE","INSP/ HYDRAULIC SYSTEM  #VSCOS","INSPECTION PERIODIC/ HYDRAULIC SYSTEM SPECIAL PURPOSE ASSEMBLIES, IAW TO 36-1-191, TABLE 3-2, ITEM 5, PARA 3.13.13/ PARA 3.17.3","PREV","R","06/17/2024      ","XD","774.400","LM","26.00","H - Hours","06/17/2027      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","50","NO","34.00","LRS MATERIEL MGT FLT","441VV-MTEJ","","42","","","PB - Trucks, Forklift Electric","","M","NO","36","","E851","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","FKLF 4K","DREXEL","","3626.00","NO","FFDYM0","5 - Routine I - 5 days","","","SE901E85813","3930010631046","","","","","","D1TZJ429T7N","3600","800.00","","","False","GSHONKA","3/22/2023 2:12:48 PM","LTANG","3/18/2026 9:33:30 AM"
